client_id,visit_id,process_step,date_time,variation,tenure_years,age
6305941,264798595_19978695764_963384,start,2017-05-01 21:32:01,Control,5.0,20.0
6305941,264798595_19978695764_963384,start,2017-05-01 21:32:01,Control,5.0,20.0
1444506,526705210_61065073026_181669,start,2017-05-07 12:44:36,Control,25.0,51.0
1444506,526705210_61065073026_181669,start,2017-05-07 12:44:36,Control,25.0,51.0
1444506,526705210_61065073026_181669,start,2017-05-07 12:44:25,Control,25.0,51.0
1444506,526705210_61065073026_181669,start,2017-05-07 12:44:25,Control,25.0,51.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,confirm,2017-05-02 10:59:15,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:59:14,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_3,2017-05-02 10:54:50,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_2,2017-05-02 10:53:56,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,step_1,2017-05-02 10:53:34,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:53:01,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1952790,961878360_85895454962_607105,start,2017-05-02 10:23:39,Control,30.0,60.0
1936232,156117151_844766758_449131,start,2017-05-02 15:06:40,Control,10.0,57.0
1936232,156117151_844766758_449131,start,2017-05-02 15:06:40,Control,10.0,57.0
5388523,920629164_87301468594_951991,start,2017-05-04 13:44:03,Control,5.0,35.0
5388523,920629164_87301468594_951991,start,2017-05-04 13:44:03,Control,5.0,35.0
5288278,262686613_11143353000_786795,start,2017-05-05 09:20:45,Control,17.0,37.0
5288278,262686613_11143353000_786795,start,2017-05-05 09:20:45,Control,17.0,37.0
4928966,407988245_392821901_931077,start,2017-06-04 06:59:11,Test,27.0,65.5
4928966,407988245_392821901_931077,start,2017-06-04 06:59:11,Test,27.0,65.5
5581664,1853963_13317879959_484578,start,2017-05-07 23:08:26,Control,5.0,31.0
5581664,1853963_13317879959_484578,start,2017-05-07 23:08:26,Control,5.0,31.0
5628550,153191010_87671884685_510971,start,2017-05-15 11:22:34,Test,16.0,69.0
5628550,153191010_87671884685_510971,start,2017-05-15 11:22:34,Test,16.0,69.0
2711563,165162387_41856411692_866772,start,2017-06-14 12:25:44,Test,6.0,28.0
2711563,165162387_41856411692_866772,start,2017-06-14 12:25:44,Test,6.0,28.0
2711563,165162387_41856411692_866772,start,2017-06-14 11:50:04,Test,6.0,28.0
2711563,165162387_41856411692_866772,start,2017-06-14 11:50:04,Test,6.0,28.0
143610,728497468_11217147753_418363,start,2017-05-06 18:49:35,Control,5.0,46.0
143610,728497468_11217147753_418363,start,2017-05-06 18:49:35,Control,5.0,46.0
3871715,884423511_21173129780_677724,start,2017-05-01 13:59:13,Control,16.0,58.0
3871715,884423511_21173129780_677724,start,2017-05-01 13:59:13,Control,16.0,58.0
2302204,943667829_38740746647_23035,start,2017-05-21 20:51:18,Control,5.0,34.0
2302204,943667829_38740746647_23035,start,2017-05-21 20:51:18,Control,5.0,34.0
8350451,243398082_89073802475_775771,start,2017-05-01 14:09:24,Control,13.0,40.0
8350451,243398082_89073802475_775771,start,2017-05-01 14:09:24,Control,13.0,40.0
7505034,379637853_45711709921_572963,start,2017-05-08 00:08:46,Control,5.0,50.0
7505034,379637853_45711709921_572963,start,2017-05-08 00:08:46,Control,5.0,50.0
4852436,356776779_23686002357_766357,start,2017-05-08 21:59:20,Control,15.0,44.0
4852436,356776779_23686002357_766357,start,2017-05-08 21:59:20,Control,15.0,44.0
7426976,430747540_92765316950_506171,start,2017-05-22 10:16:35,Control,10.0,75.0
7426976,430747540_92765316950_506171,start,2017-05-22 10:16:35,Control,10.0,75.0
7426976,430747540_92765316950_506171,start,2017-05-22 10:14:16,Control,10.0,75.0
7426976,430747540_92765316950_506171,start,2017-05-22 10:14:16,Control,10.0,75.0
6332248,223946120_80887063198_961894,start,2017-05-04 22:42:30,Control,19.0,32.0
6332248,223946120_80887063198_961894,start,2017-05-04 22:42:30,Control,19.0,32.0
5473234,955647270_20435201632_84171,start,2017-05-09 02:47:54,Control,5.0,51.0
5473234,955647270_20435201632_84171,start,2017-05-09 02:47:54,Control,5.0,51.0
5308804,451490149_44232282607_20131,start,2017-05-07 10:37:21,Control,7.0,58.0
5308804,451490149_44232282607_20131,start,2017-05-07 10:37:21,Control,7.0,58.0
3301689,656156530_49215507836_687428,start,2017-05-02 09:05:01,Control,9.0,44.0
3301689,656156530_49215507836_687428,start,2017-05-02 09:05:01,Control,9.0,44.0
7705023,397558846_16308238006_979874,start,2017-05-01 18:14:59,Control,12.0,44.0
7705023,397558846_16308238006_979874,start,2017-05-01 18:14:59,Control,12.0,44.0
3984491,939408235_21785768285_246885,start,2017-05-01 16:19:37,Control,13.0,55.0
3984491,939408235_21785768285_246885,start,2017-05-01 16:19:37,Control,13.0,55.0
1787989,444157277_82759642913_165730,step_3,2017-05-03 18:15:56,Control,5.0,54.0
1787989,444157277_82759642913_165730,step_3,2017-05-03 18:15:56,Control,5.0,54.0
1787989,444157277_82759642913_165730,start,2017-05-03 18:12:33,Control,5.0,54.0
1787989,444157277_82759642913_165730,start,2017-05-03 18:12:33,Control,5.0,54.0
776238,299853838_82611653199_328563,start,2017-05-03 12:31:40,Control,4.0,23.0
776238,299853838_82611653199_328563,start,2017-05-03 12:31:40,Control,4.0,23.0
1056766,365113561_37893482463_239761,start,2017-05-08 15:48:37,Control,5.0,52.0
1056766,365113561_37893482463_239761,start,2017-05-08 15:48:37,Control,5.0,52.0
6206958,574810970_93873185817_481881,start,2017-06-10 09:09:50,Control,12.0,71.0
6206958,574810970_93873185817_481881,start,2017-06-10 09:09:50,Control,12.0,71.0
6522337,531077427_76188256066_30910,start,2017-05-03 13:24:16,Control,16.0,35.0
6522337,531077427_76188256066_30910,start,2017-05-03 13:24:16,Control,16.0,35.0
591106,348219763_23363950996_616852,start,2017-05-05 19:31:26,Control,12.0,47.5
591106,348219763_23363950996_616852,start,2017-05-05 19:31:26,Control,12.0,47.5
8378593,543065921_68153981305_94895,start,2017-06-01 09:02:21,Control,33.0,59.0
8378593,543065921_68153981305_94895,start,2017-06-01 09:02:21,Control,33.0,59.0
3804361,553835901_1420378111_408764,start,2017-05-29 17:14:27,Control,4.0,31.0
3804361,553835901_1420378111_408764,start,2017-05-29 17:14:27,Control,4.0,31.0
6181981,428656470_46093960752_663330,start,2017-05-04 06:18:24,Control,6.0,67.0
6181981,428656470_46093960752_663330,start,2017-05-04 06:18:24,Control,6.0,67.0
6181981,428656470_46093960752_663330,start,2017-05-04 06:14:53,Control,6.0,67.0
6181981,428656470_46093960752_663330,start,2017-05-04 06:14:53,Control,6.0,67.0
4364417,159745459_90496346132_678804,start,2017-05-20 14:38:47,Test,20.0,59.0
4364417,159745459_90496346132_678804,start,2017-05-20 14:38:47,Test,20.0,59.0
3568571,683936943_95298010825_304362,start,2017-05-04 16:01:24,Control,13.0,70.0
3568571,683936943_95298010825_304362,start,2017-05-04 16:01:24,Control,13.0,70.0
329693,505629319_24680402158_640265,start,2017-05-05 14:57:45,Control,14.0,49.0
329693,505629319_24680402158_640265,start,2017-05-05 14:57:45,Control,14.0,49.0
2428657,11805755_68994722200_242989,start,2017-05-03 14:29:16,Control,21.0,31.0
2428657,11805755_68994722200_242989,start,2017-05-03 14:29:16,Control,21.0,31.0
3179251,38886873_16917382642_572054,start,2017-05-05 03:07:51,Control,11.0,39.0
3179251,38886873_16917382642_572054,start,2017-05-05 03:07:51,Control,11.0,39.0
6487222,533647590_58317753459_340325,start,2017-05-02 12:21:10,Control,11.0,25.0
6487222,533647590_58317753459_340325,start,2017-05-02 12:21:10,Control,11.0,25.0
7519157,42747287_70467940775_833464,start,2017-05-06 17:16:02,Control,11.0,53.0
7519157,42747287_70467940775_833464,start,2017-05-06 17:16:02,Control,11.0,53.0
1333586,450105139_58346003366_986562,start,2017-05-05 07:20:46,Control,21.0,57.0
1333586,450105139_58346003366_986562,start,2017-05-05 07:20:46,Control,21.0,57.0
3852267,10024125_38177552152_999695,start,2017-05-01 09:03:30,Control,29.0,75.0
3852267,10024125_38177552152_999695,start,2017-05-01 09:03:30,Control,29.0,75.0
359623,949999682_92288105454_101599,start,2017-06-14 14:17:23,Control,21.0,92.0
359623,949999682_92288105454_101599,start,2017-06-14 14:17:23,Control,21.0,92.0
359623,82884738_71252390559_180820,start,2017-05-07 09:24:40,Control,21.0,92.0
359623,82884738_71252390559_180820,start,2017-05-07 09:24:40,Control,21.0,92.0
3583530,72492123_94885711807_40638,start,2017-05-05 12:14:22,Control,6.0,58.0
3583530,72492123_94885711807_40638,start,2017-05-05 12:14:22,Control,6.0,58.0
359623,992229172_53985462566_193637,start,2017-06-10 11:23:43,Control,21.0,92.0
359623,992229172_53985462566_193637,start,2017-06-10 11:23:43,Control,21.0,92.0
1246588,4060208_53148207895_898551,start,2017-05-04 15:57:57,Control,5.0,53.5
1246588,4060208_53148207895_898551,start,2017-05-04 15:57:57,Control,5.0,53.5
7328589,347153940_5786976598_261135,start,2017-05-09 08:45:17,Control,21.0,58.0
7328589,347153940_5786976598_261135,start,2017-05-09 08:45:17,Control,21.0,58.0
959159,372420647_22907181640_943982,start,2017-05-06 11:54:23,Control,5.0,31.0
959159,372420647_22907181640_943982,start,2017-05-06 11:54:23,Control,5.0,31.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:34:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_3,2017-05-02 10:33:52,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_2,2017-05-02 10:32:31,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,step_1,2017-05-02 10:32:13,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,start,2017-05-02 10:31:57,Control,7.0,27.0
5951379,602953935_48759866176_238903,confirm,2017-05-02 10:37:04,Control,7.0,27.0
5951379,602953935_48759866176_238903,confirm,2017-05-02 10:37:04,Control,7.0,27.0
